id,course_id,course_name,entity_type,label,source_id,parent_id,path,image_ids,extra_json
C11:K:2458,C11,编译原理,knowledge,将strToken中的常数 插入常数表，返回常数表指针,2458,C11:K:2448,编译原理 > 4.词法分析 > 词法分析1 > 词法分析器的设计 > 状态转换图的实现 > 状态转换图的实现 > 全局变量与过程 > InsertConst整型函数过程 > 将strToken中的常数 插入常数表，返回常数表指针,[],
C11:K:2460,C11,编译原理,knowledge,词法分析器的实现,2460,C11:K:2158,编译原理 > 4.词法分析 > 词法分析1 > 词法分析器的设计 > 状态转换图的实现 > 词法分析器的实现,"[""C11:IMG:2464"",""C11:IMG:2467"",""C11:IMG:2470"",""C11:IMG:2476"",""C11:IMG:2479"",""C11:IMG:2482""]",
C11:K:2483,C11,编译原理,knowledge,将状态图的代码一般化,2483,C11:K:2158,编译原理 > 4.词法分析 > 词法分析1 > 词法分析器的设计 > 状态转换图的实现 > 将状态图的代码一般化,"[""C11:IMG:2491"",""C11:IMG:2494""]",
C11:K:2485,C11,编译原理,knowledge,变量curState用于保存现有的状态,2485,C11:K:2483,编译原理 > 4.词法分析 > 词法分析1 > 词法分析器的设计 > 状态转换图的实现 > 将状态图的代码一般化 > 变量curState用于保存现有的状态,[],
C11:K:2487,C11,编译原理,knowledge,用二维数组表示状态图：stateTrans[state][ch],2487,C11:K:2483,编译原理 > 4.词法分析 > 词法分析1 > 词法分析器的设计 > 状态转换图的实现 > 将状态图的代码一般化 > 用二维数组表示状态图：stateTrans[state][ch],[],
C11:K:2495,C11,编译原理,knowledge,只是个框架，还有很多细节需要考虑,2495,C11:K:2483,编译原理 > 4.词法分析 > 词法分析1 > 词法分析器的设计 > 状态转换图的实现 > 将状态图的代码一般化 > 只是个框架，还有很多细节需要考虑,[],
C11:K:2497,C11,编译原理,knowledge,词法分析2,2497,C11:K:8189,编译原理 > 4.词法分析 > 词法分析2,[],
C11:K:2499,C11,编译原理,knowledge,词法规则形式化——正规集与正规式,2499,C11:K:2497,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式,[],
C11:K:2503,C11,编译原理,knowledge,非确定有限自动机,2503,C11:K:2497,编译原理 > 4.词法分析 > 词法分析2 > 非确定有限自动机,[],
C11:K:2525,C11,编译原理,knowledge,单词集合、正规集和正规式,2525,C11:K:2499,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 单词集合、正规集和正规式,[],
C11:K:2527,C11,编译原理,knowledge,程序设计语言的单词符号都是一些特殊的字符串,2527,C11:K:2525,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 单词集合、正规集和正规式 > 程序设计语言的单词符号都是一些特殊的字符串,[],
C11:K:2529,C11,编译原理,knowledge,用正规集和正规表达式（简称正规式）来描述,2529,C11:K:2525,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 单词集合、正规集和正规式 > 用正规集和正规表达式（简称正规式）来描述,[],
C11:K:2531,C11,编译原理,knowledge,正规式和正规集,2531,C11:K:2499,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 正规式和正规集,[],
C11:K:2533,C11,编译原理,knowledge,正规集可以用正规式表示,2533,C11:K:2531,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 正规式和正规集 > 正规集可以用正规式表示,[],
C11:K:2535,C11,编译原理,knowledge,正规式是表示正规集一种方法,2535,C11:K:2531,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 正规式和正规集 > 正规式是表示正规集一种方法,[],
C11:K:2537,C11,编译原理,knowledge,一个字集合是正规集当且仅当它能用正规式表示,2537,C11:K:2531,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 正规式和正规集 > 一个字集合是正规集当且仅当它能用正规式表示,[],
C11:K:2539,C11,编译原理,knowledge,正规式和正规集的递归定义,2539,C11:K:2499,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 正规式和正规集的递归定义,[],
C11:K:2541,C11,编译原理,knowledge,对给定的字母表Σ,2541,C11:K:2539,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 正规式和正规集的递归定义 > 对给定的字母表Σ,[],
C11:K:2543,C11,编译原理,knowledge,1) ε和∅都是Σ上的正规式，它们所表示的正规集为{ε}和∅,2543,C11:K:2541,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 正规式和正规集的递归定义 > 对给定的字母表Σ > 1) ε和∅都是Σ上的正规式，它们所表示的正规集为{ε}和∅,[],
C11:K:2545,C11,编译原理,knowledge,2) 任何a∈Σ ，a是Σ上的正规式，它所表示的正规集为{a},2545,C11:K:2541,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 正规式和正规集的递归定义 > 对给定的字母表Σ > 2) 任何a∈Σ ，a是Σ上的正规式，它所表示的正规集为{a},[],
C11:K:2547,C11,编译原理,knowledge,3) 假定e1和e2都是Σ上的正规式，它们所表示的正规集为L(e1)和L(e2)，则,2547,C11:K:2541,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 正规式和正规集的递归定义 > 对给定的字母表Σ > 3) 假定e1和e2都是Σ上的正规式，它们所表示的正规集为L(e1)和L(e2)，则,[],
C11:K:2549,C11,编译原理,knowledge,i) (e1|e2)为正规式，它所表示的正规集为L(e1)∪L(e2),2549,C11:K:2547,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 正规式和正规集的递归定义 > 对给定的字母表Σ > 3) 假定e1和e2都是Σ上的正规式，它们所表示的正规集为L(e1)和L(e2)，则 > i) (e1|e2)为正规式，它所表示的正规集为L(e1)∪L(e2),[],
C11:K:2551,C11,编译原理,knowledge,ii) (e1.e2)为正规式，它所表示的正规集为L(e1)L(e2),2551,C11:K:2547,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 正规式和正规集的递归定义 > 对给定的字母表Σ > 3) 假定e1和e2都是Σ上的正规式，它们所表示的正规集为L(e1)和L(e2)，则 > ii) (e1.e2)为正规式，它所表示的正规集为L(e1)L(e2),[],
C11:K:2553,C11,编译原理,knowledge,iii) (e1)*为正规式，它所表示的正规集为(L(e1))*,2553,C11:K:2547,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 正规式和正规集的递归定义 > 对给定的字母表Σ > 3) 假定e1和e2都是Σ上的正规式，它们所表示的正规集为L(e1)和L(e2)，则 > iii) (e1)*为正规式，它所表示的正规集为(L(e1))*,[],
C11:K:2559,C11,编译原理,knowledge,仅由有限次使用上述三步骤而定义的表达式才是Σ上的正规式，仅由这些正规式表示的字集才是Σ上的正规集,2559,C11:K:2541,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 正规式和正规集的递归定义 > 对给定的字母表Σ > 仅由有限次使用上述三步骤而定义的表达式才是Σ上的正规式，仅由这些正规式表示的字集才是Σ上的正规集,[],
C11:K:2563,C11,编译原理,knowledge,正规式的等价性,2563,C11:K:2499,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 正规式的等价性,[],
C11:K:2565,C11,编译原理,knowledge,若两个正规式所表示的正规集相同，则称这两个正规式等价,2565,C11:K:2563,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 正规式的等价性 > 若两个正规式所表示的正规集相同，则称这两个正规式等价,[],
C11:K:2567,C11,编译原理,knowledge,例子,2567,C11:K:2563,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 正规式的等价性 > 例子,"[""C11:IMG:2571""]",
C11:K:2572,C11,编译原理,knowledge,正规式的性质,2572,C11:K:2499,编译原理 > 4.词法分析 > 词法分析2 > 词法规则形式化——正规集与正规式 > 正规式的性质,"[""C11:IMG:2576""]",
C11:K:2577,C11,编译原理,knowledge,确定有限自动机,2577,C11:K:2497,编译原理 > 4.词法分析 > 词法分析2 > 确定有限自动机,[],
C11:K:2579,C11,编译原理,knowledge,对状态图进行形式化定义,2579,C11:K:2577,编译原理 > 4.词法分析 > 词法分析2 > 确定有限自动机 > 对状态图进行形式化定义,[],
C11:K:2581,C11,编译原理,knowledge,确定有限自动机(DFA) M是一个五元式,2581,C11:K:2577,编译原理 > 4.词法分析 > 词法分析2 > 确定有限自动机 > 确定有限自动机(DFA) M是一个五元式,"[""C11:IMG:2585"",""C11:IMG:2588""]",
C11:K:2589,C11,编译原理,knowledge,例子,2589,C11:K:2577,编译原理 > 4.词法分析 > 词法分析2 > 确定有限自动机 > 例子,"[""C11:IMG:2593""]",
C11:K:2594,C11,编译原理,knowledge,DFA表示为状态转换图,2594,C11:K:2577,编译原理 > 4.词法分析 > 词法分析2 > 确定有限自动机 > DFA表示为状态转换图,[],
C11:K:2596,C11,编译原理,knowledge,假定DFA M含有m个状态和n个输入字符,2596,C11:K:2594,编译原理 > 4.词法分析 > 词法分析2 > 确定有限自动机 > DFA表示为状态转换图 > 假定DFA M含有m个状态和n个输入字符,[],
C11:K:2598,C11,编译原理,knowledge,对应的状态转换图含有m个状态结点，每个结点顶多含有n条箭弧射出，且每条箭弧用Σ上的不同的输入字符来作标记,2598,C11:K:2594,编译原理 > 4.词法分析 > 词法分析2 > 确定有限自动机 > DFA表示为状态转换图 > 对应的状态转换图含有m个状态结点，每个结点顶多含有n条箭弧射出，且每条箭弧用Σ上的不同的输入字符来作标记,[],
C11:K:2600,C11,编译原理,knowledge,对于Σ*中的任何字α，若存在一条从初态到某一终态的道路，且这条路上所有弧上的标记符连接成的字等于α，则称α为DFA M所识别(接收),2600,C11:K:2577,编译原理 > 4.词法分析 > 词法分析2 > 确定有限自动机 > 对于Σ*中的任何字α，若存在一条从初态到某一终态的道路，且这条路上所有弧上的标记符连接成的字等于α，则称α为DFA M所识别(接收),[],
C11:K:2602,C11,编译原理,knowledge,DFA M所识别的字的全体记为L(M),2602,C11:K:2577,编译原理 > 4.词法分析 > 词法分析2 > 确定有限自动机 > DFA M所识别的字的全体记为L(M),[],
C11:K:2604,C11,编译原理,knowledge,例子,2604,C11:K:2602,编译原理 > 4.词法分析 > 词法分析2 > 确定有限自动机 > DFA M所识别的字的全体记为L(M) > 例子,"[""C11:IMG:2608""]",
C11:K:2614,C11,编译原理,knowledge,DFA的程序实现,2614,C11:K:2577,编译原理 > 4.词法分析 > 词法分析2 > 确定有限自动机 > DFA的程序实现,"[""C11:IMG:2618""]",
C11:K:2619,C11,编译原理,knowledge,定义,2619,C11:K:2503,编译原理 > 4.词法分析 > 词法分析2 > 非确定有限自动机 > 定义,[],
C11:K:2621,C11,编译原理,knowledge,非确定有限自动机(NFA) M是一个五元式,2621,C11:K:2619,编译原理 > 4.词法分析 > 词法分析2 > 非确定有限自动机 > 定义 > 非确定有限自动机(NFA) M是一个五元式,"[""C11:IMG:2625"",""C11:IMG:2628""]",
C11:K:2629,C11,编译原理,knowledge,从状态图看NFA 和DFA的区别,2629,C11:K:2503,编译原理 > 4.词法分析 > 词法分析2 > 非确定有限自动机 > 从状态图看NFA 和DFA的区别,"[""C11:IMG:2633"",""C11:IMG:2636""]",
C11:K:2637,C11,编译原理,knowledge,NFA可以有多个初态,2637,C11:K:2629,编译原理 > 4.词法分析 > 词法分析2 > 非确定有限自动机 > 从状态图看NFA 和DFA的区别 > NFA可以有多个初态,[],
C11:K:2639,C11,编译原理,knowledge,弧上的标记可以是Σ*中的一个字(甚至可以是一个正规式)，而不一定是单个字符,2639,C11:K:2629,编译原理 > 4.词法分析 > 词法分析2 > 非确定有限自动机 > 从状态图看NFA 和DFA的区别 > 弧上的标记可以是Σ*中的一个字(甚至可以是一个正规式)，而不一定是单个字符,[],
C11:K:2641,C11,编译原理,knowledge,同一个字可能出现在同状态射出的多条弧上,2641,C11:K:2629,编译原理 > 4.词法分析 > 词法分析2 > 非确定有限自动机 > 从状态图看NFA 和DFA的区别 > 同一个字可能出现在同状态射出的多条弧上,[],
C11:K:2647,C11,编译原理,knowledge,对于Σ*中的任何字α，若存在一条从初态到某一终态的道路，且这条路上所有弧上的标记字连接成的字等于α(忽略那些标记为ε的弧)，则称α为NFA M所识别(接收）,2647,C11:K:2503,编译原理 > 4.词法分析 > 词法分析2 > 非确定有限自动机 > 对于Σ*中的任何字α，若存在一条从初态到某一终态的道路，且这条路上所有弧上的标记字连接成的字等于α(忽略那些标记为ε的弧)，则称α为NFA M所识别(接收）,[],
C11:K:2649,C11,编译原理,knowledge,NFA M所识别的字的全体记为L(M）,2649,C11:K:2503,编译原理 > 4.词法分析 > 词法分析2 > 非确定有限自动机 > NFA M所识别的字的全体记为L(M）,"[""C11:IMG:2653"",""C11:IMG:2658""]",
C11:K:2654,C11,编译原理,knowledge,A,2654,C11:K:2649,编译原理 > 4.词法分析 > 词法分析2 > 非确定有限自动机 > NFA M所识别的字的全体记为L(M） > A,[],
C11:K:2659,C11,编译原理,knowledge,C,2659,C11:K:2649,编译原理 > 4.词法分析 > 词法分析2 > 非确定有限自动机 > NFA M所识别的字的全体记为L(M） > C,[],
C11:K:2677,C11,编译原理,knowledge,词法分析3,2677,C11:K:8189,编译原理 > 4.词法分析 > 词法分析3,[],
C11:K:2683,C11,编译原理,knowledge,词法分析程序自动生成——LEX,2683,C11:K:2677,编译原理 > 4.词法分析 > 词法分析3 > 词法分析程序自动生成——LEX,[],
C11:K:3027,C11,编译原理,knowledge,"假定NFA M=<S, Σ, δ, S0, F>，我们对M的状态转换图进行以下改造",3027,C11:K:3031,"编译原理 > 4.词法分析 > 词法分析3 > 有限自动机等价性 > NFA转换成DFA > 假定NFA M=<S, Σ, δ, S0, F>，我们对M的状态转换图进行以下改造","[""C11:IMG:3045""]",
C11:K:3030,C11,编译原理,knowledge,有限自动机等价性,3030,C11:K:2677,编译原理 > 4.词法分析 > 词法分析3 > 有限自动机等价性,[],
C11:K:3031,C11,编译原理,knowledge,NFA转换成DFA,3031,C11:K:3030,编译原理 > 4.词法分析 > 词法分析3 > 有限自动机等价性 > NFA转换成DFA,[],
C11:K:3032,C11,编译原理,knowledge,①解决初始状态唯一性,3032,C11:K:3031,编译原理 > 4.词法分析 > 词法分析3 > 有限自动机等价性 > NFA转换成DFA > ①解决初始状态唯一性,[],
