edge_id,head,head_name,relation_type,tail,tail_name,reason,source,confidence,source_section,book_page,evidence_text
OS_E_1085,OS_MEC_060,隐式链接,BELONGS_TO_TOPIC,OS_TOP_019,4.2 目录与文件,知识点归属到该小节。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“隐式链接”与“4.2 目录与文件”存在关系“BELONGS_TO_TOPIC”。依据：知识点归属到该小节。
OS_E_1086,OS_MEC_060,隐式链接,BELONGS_TO_COURSE,OS_CRS_001,操作系统,知识点属于操作系统课程。,王道2027操作系统，内容简介，教材p2,0.98,内容简介,2,“隐式链接”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：知识点属于操作系统课程。
OS_E_1087,OS_TOP_019,4.2 目录与文件,CONTAINS,OS_MEC_061,文件索引分配,小节展开讲解该知识点。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“4.2 目录与文件”与“文件索引分配”存在关系“CONTAINS”。依据：小节展开讲解该知识点。
OS_E_1088,OS_MEC_061,文件索引分配,BELONGS_TO_TOPIC,OS_TOP_019,4.2 目录与文件,知识点归属到该小节。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“文件索引分配”与“4.2 目录与文件”存在关系“BELONGS_TO_TOPIC”。依据：知识点归属到该小节。
OS_E_1089,OS_MEC_061,文件索引分配,BELONGS_TO_COURSE,OS_CRS_001,操作系统,知识点属于操作系统课程。,王道2027操作系统，内容简介，教材p2,0.98,内容简介,2,“文件索引分配”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：知识点属于操作系统课程。
OS_E_1090,OS_TOP_019,4.2 目录与文件,CONTAINS,OS_MEC_062,混合索引分配,小节展开讲解该知识点。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“4.2 目录与文件”与“混合索引分配”存在关系“CONTAINS”。依据：小节展开讲解该知识点。
OS_E_1091,OS_MEC_062,混合索引分配,BELONGS_TO_TOPIC,OS_TOP_019,4.2 目录与文件,知识点归属到该小节。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“混合索引分配”与“4.2 目录与文件”存在关系“BELONGS_TO_TOPIC”。依据：知识点归属到该小节。
OS_E_1092,OS_MEC_062,混合索引分配,BELONGS_TO_COURSE,OS_CRS_001,操作系统,知识点属于操作系统课程。,王道2027操作系统，内容简介，教材p2,0.98,内容简介,2,“混合索引分配”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：知识点属于操作系统课程。
OS_E_1093,OS_TOP_019,4.2 目录与文件,CONTAINS,OS_CON_083,文件操作,小节展开讲解该知识点。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“4.2 目录与文件”与“文件操作”存在关系“CONTAINS”。依据：小节展开讲解该知识点。
OS_E_1094,OS_CON_083,文件操作,BELONGS_TO_TOPIC,OS_TOP_019,4.2 目录与文件,知识点归属到该小节。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“文件操作”与“4.2 目录与文件”存在关系“BELONGS_TO_TOPIC”。依据：知识点归属到该小节。
OS_E_1095,OS_CON_083,文件操作,BELONGS_TO_COURSE,OS_CRS_001,操作系统,知识点属于操作系统课程。,王道2027操作系统，内容简介，教材p2,0.98,内容简介,2,“文件操作”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：知识点属于操作系统课程。
OS_E_1096,OS_TOP_019,4.2 目录与文件,CONTAINS,OS_OPE_011,创建文件,小节展开讲解该知识点。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“4.2 目录与文件”与“创建文件”存在关系“CONTAINS”。依据：小节展开讲解该知识点。
OS_E_1097,OS_OPE_011,创建文件,BELONGS_TO_TOPIC,OS_TOP_019,4.2 目录与文件,知识点归属到该小节。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“创建文件”与“4.2 目录与文件”存在关系“BELONGS_TO_TOPIC”。依据：知识点归属到该小节。
OS_E_1098,OS_OPE_011,创建文件,BELONGS_TO_COURSE,OS_CRS_001,操作系统,知识点属于操作系统课程。,王道2027操作系统，内容简介，教材p2,0.98,内容简介,2,“创建文件”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：知识点属于操作系统课程。
OS_E_1099,OS_TOP_019,4.2 目录与文件,CONTAINS,OS_OPE_012,打开文件,小节展开讲解该知识点。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“4.2 目录与文件”与“打开文件”存在关系“CONTAINS”。依据：小节展开讲解该知识点。
OS_E_1100,OS_OPE_012,打开文件,BELONGS_TO_TOPIC,OS_TOP_019,4.2 目录与文件,知识点归属到该小节。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“打开文件”与“4.2 目录与文件”存在关系“BELONGS_TO_TOPIC”。依据：知识点归属到该小节。
OS_E_1101,OS_OPE_012,打开文件,BELONGS_TO_COURSE,OS_CRS_001,操作系统,知识点属于操作系统课程。,王道2027操作系统，内容简介，教材p2,0.98,内容简介,2,“打开文件”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：知识点属于操作系统课程。
OS_E_1102,OS_TOP_019,4.2 目录与文件,CONTAINS,OS_OPE_013,读文件,小节展开讲解该知识点。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“4.2 目录与文件”与“读文件”存在关系“CONTAINS”。依据：小节展开讲解该知识点。
OS_E_1103,OS_OPE_013,读文件,BELONGS_TO_TOPIC,OS_TOP_019,4.2 目录与文件,知识点归属到该小节。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“读文件”与“4.2 目录与文件”存在关系“BELONGS_TO_TOPIC”。依据：知识点归属到该小节。
OS_E_1104,OS_OPE_013,读文件,BELONGS_TO_COURSE,OS_CRS_001,操作系统,知识点属于操作系统课程。,王道2027操作系统，内容简介，教材p2,0.98,内容简介,2,“读文件”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：知识点属于操作系统课程。
OS_E_1105,OS_TOP_019,4.2 目录与文件,CONTAINS,OS_OPE_014,写文件,小节展开讲解该知识点。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“4.2 目录与文件”与“写文件”存在关系“CONTAINS”。依据：小节展开讲解该知识点。
OS_E_1106,OS_OPE_014,写文件,BELONGS_TO_TOPIC,OS_TOP_019,4.2 目录与文件,知识点归属到该小节。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“写文件”与“4.2 目录与文件”存在关系“BELONGS_TO_TOPIC”。依据：知识点归属到该小节。
OS_E_1107,OS_OPE_014,写文件,BELONGS_TO_COURSE,OS_CRS_001,操作系统,知识点属于操作系统课程。,王道2027操作系统，内容简介，教材p2,0.98,内容简介,2,“写文件”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：知识点属于操作系统课程。
OS_E_1108,OS_TOP_019,4.2 目录与文件,CONTAINS,OS_OPE_015,关闭文件,小节展开讲解该知识点。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“4.2 目录与文件”与“关闭文件”存在关系“CONTAINS”。依据：小节展开讲解该知识点。
OS_E_1109,OS_OPE_015,关闭文件,BELONGS_TO_TOPIC,OS_TOP_019,4.2 目录与文件,知识点归属到该小节。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“关闭文件”与“4.2 目录与文件”存在关系“BELONGS_TO_TOPIC”。依据：知识点归属到该小节。
OS_E_1110,OS_OPE_015,关闭文件,BELONGS_TO_COURSE,OS_CRS_001,操作系统,知识点属于操作系统课程。,王道2027操作系统，内容简介，教材p2,0.98,内容简介,2,“关闭文件”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：知识点属于操作系统课程。
OS_E_1111,OS_TOP_019,4.2 目录与文件,CONTAINS,OS_OPE_016,删除文件,小节展开讲解该知识点。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“4.2 目录与文件”与“删除文件”存在关系“CONTAINS”。依据：小节展开讲解该知识点。
OS_E_1112,OS_OPE_016,删除文件,BELONGS_TO_TOPIC,OS_TOP_019,4.2 目录与文件,知识点归属到该小节。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“删除文件”与“4.2 目录与文件”存在关系“BELONGS_TO_TOPIC”。依据：知识点归属到该小节。
OS_E_1113,OS_OPE_016,删除文件,BELONGS_TO_COURSE,OS_CRS_001,操作系统,知识点属于操作系统课程。,王道2027操作系统，内容简介，教材p2,0.98,内容简介,2,“删除文件”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：知识点属于操作系统课程。
OS_E_1114,OS_TOP_019,4.2 目录与文件,CONTAINS,OS_MEC_063,文件共享,小节展开讲解该知识点。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“4.2 目录与文件”与“文件共享”存在关系“CONTAINS”。依据：小节展开讲解该知识点。
OS_E_1115,OS_MEC_063,文件共享,BELONGS_TO_TOPIC,OS_TOP_019,4.2 目录与文件,知识点归属到该小节。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“文件共享”与“4.2 目录与文件”存在关系“BELONGS_TO_TOPIC”。依据：知识点归属到该小节。
OS_E_1116,OS_MEC_063,文件共享,BELONGS_TO_COURSE,OS_CRS_001,操作系统,知识点属于操作系统课程。,王道2027操作系统，内容简介，教材p2,0.98,内容简介,2,“文件共享”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：知识点属于操作系统课程。
OS_E_1117,OS_TOP_019,4.2 目录与文件,CONTAINS,OS_MEC_064,硬链接,小节展开讲解该知识点。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“4.2 目录与文件”与“硬链接”存在关系“CONTAINS”。依据：小节展开讲解该知识点。
OS_E_1118,OS_MEC_064,硬链接,BELONGS_TO_TOPIC,OS_TOP_019,4.2 目录与文件,知识点归属到该小节。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“硬链接”与“4.2 目录与文件”存在关系“BELONGS_TO_TOPIC”。依据：知识点归属到该小节。
OS_E_1119,OS_MEC_064,硬链接,BELONGS_TO_COURSE,OS_CRS_001,操作系统,知识点属于操作系统课程。,王道2027操作系统，内容简介，教材p2,0.98,内容简介,2,“硬链接”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：知识点属于操作系统课程。
OS_E_1120,OS_TOP_019,4.2 目录与文件,CONTAINS,OS_MEC_065,软链接,小节展开讲解该知识点。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“4.2 目录与文件”与“软链接”存在关系“CONTAINS”。依据：小节展开讲解该知识点。
OS_E_1121,OS_MEC_065,软链接,BELONGS_TO_TOPIC,OS_TOP_019,4.2 目录与文件,知识点归属到该小节。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“软链接”与“4.2 目录与文件”存在关系“BELONGS_TO_TOPIC”。依据：知识点归属到该小节。
OS_E_1122,OS_MEC_065,软链接,BELONGS_TO_COURSE,OS_CRS_001,操作系统,知识点属于操作系统课程。,王道2027操作系统，内容简介，教材p2,0.98,内容简介,2,“软链接”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：知识点属于操作系统课程。
OS_E_1123,OS_TOP_019,4.2 目录与文件,CONTAINS,OS_MEC_066,文件保护,小节展开讲解该知识点。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“4.2 目录与文件”与“文件保护”存在关系“CONTAINS”。依据：小节展开讲解该知识点。
OS_E_1124,OS_MEC_066,文件保护,BELONGS_TO_TOPIC,OS_TOP_019,4.2 目录与文件,知识点归属到该小节。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“文件保护”与“4.2 目录与文件”存在关系“BELONGS_TO_TOPIC”。依据：知识点归属到该小节。
OS_E_1125,OS_MEC_066,文件保护,BELONGS_TO_COURSE,OS_CRS_001,操作系统,知识点属于操作系统课程。,王道2027操作系统，内容简介，教材p2,0.98,内容简介,2,“文件保护”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：知识点属于操作系统课程。
OS_E_1126,OS_TOP_019,4.2 目录与文件,CONTAINS,OS_DST_013,访问控制矩阵,小节展开讲解该知识点。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“4.2 目录与文件”与“访问控制矩阵”存在关系“CONTAINS”。依据：小节展开讲解该知识点。
OS_E_1127,OS_DST_013,访问控制矩阵,BELONGS_TO_TOPIC,OS_TOP_019,4.2 目录与文件,知识点归属到该小节。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“访问控制矩阵”与“4.2 目录与文件”存在关系“BELONGS_TO_TOPIC”。依据：知识点归属到该小节。
OS_E_1128,OS_DST_013,访问控制矩阵,BELONGS_TO_COURSE,OS_CRS_001,操作系统,知识点属于操作系统课程。,王道2027操作系统，内容简介，教材p2,0.98,内容简介,2,“访问控制矩阵”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：知识点属于操作系统课程。
OS_E_1129,OS_TOP_019,4.2 目录与文件,CONTAINS,OS_DST_014,访问控制表,小节展开讲解该知识点。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“4.2 目录与文件”与“访问控制表”存在关系“CONTAINS”。依据：小节展开讲解该知识点。
OS_E_1130,OS_DST_014,访问控制表,BELONGS_TO_TOPIC,OS_TOP_019,4.2 目录与文件,知识点归属到该小节。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“访问控制表”与“4.2 目录与文件”存在关系“BELONGS_TO_TOPIC”。依据：知识点归属到该小节。
OS_E_1131,OS_DST_014,访问控制表,BELONGS_TO_COURSE,OS_CRS_001,操作系统,知识点属于操作系统课程。,王道2027操作系统，内容简介，教材p2,0.98,内容简介,2,“访问控制表”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：知识点属于操作系统课程。
OS_E_1132,OS_TOP_019,4.2 目录与文件,CONTAINS,OS_MEC_067,口令保护,小节展开讲解该知识点。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“4.2 目录与文件”与“口令保护”存在关系“CONTAINS”。依据：小节展开讲解该知识点。
OS_E_1133,OS_MEC_067,口令保护,BELONGS_TO_TOPIC,OS_TOP_019,4.2 目录与文件,知识点归属到该小节。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“口令保护”与“4.2 目录与文件”存在关系“BELONGS_TO_TOPIC”。依据：知识点归属到该小节。
OS_E_1134,OS_MEC_067,口令保护,BELONGS_TO_COURSE,OS_CRS_001,操作系统,知识点属于操作系统课程。,王道2027操作系统，内容简介，教材p2,0.98,内容简介,2,“口令保护”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：知识点属于操作系统课程。
OS_E_1135,OS_TOP_019,4.2 目录与文件,CONTAINS,OS_MEC_068,加密保护,小节展开讲解该知识点。,王道2027操作系统，4.2 目录与文件，教材p257,0.98,4.2 目录与文件,257,“4.2 目录与文件”与“加密保护”存在关系“CONTAINS”。依据：小节展开讲解该知识点。
